,ImagePath,Category
2294,C:/Anaconda/image/train\9\9_5_20140722-00200020.jpg,9
2295,C:/Anaconda/image/train\9\9_6_1017_1001_61327239.jpg,9
2296,C:/Anaconda/image/train\9\9_6_1018_1002_61327239.jpg,9
2297,C:/Anaconda/image/train\9\9_6_1019_1003_61327239.jpg,9
2298,C:/Anaconda/image/train\9\9_6_1020_1004_61327239.jpg,9
2299,C:/Anaconda/image/train\9\9_6_1022_1006_61327239.jpg,9
2300,C:/Anaconda/image/train\9\9_6_1023_1007_61327239.jpg,9
2301,C:/Anaconda/image/train\9\9_6_1025_1009_61327239.jpg,9
2302,C:/Anaconda/image/train\9\9_6_20140722-00200001.jpg,9
2303,C:/Anaconda/image/train\9\9_6_20140722-00200002.jpg,9
2304,C:/Anaconda/image/train\9\9_6_20140722-00200004.jpg,9
2305,C:/Anaconda/image/train\9\9_6_20140722-00200005.jpg,9
2306,C:/Anaconda/image/train\9\9_6_20140722-00200010.jpg,9
2307,C:/Anaconda/image/train\9\9_6_20140722-00200019.jpg,9
2308,C:/Anaconda/image/train\9\9_6_20140722-00200020.jpg,9
2309,C:/Anaconda/image/train\9\9_7_1017_1001_61327239.jpg,9
2310,C:/Anaconda/image/train\9\9_7_1018_1002_61327239.jpg,9
2311,C:/Anaconda/image/train\9\9_7_1021_1005_61327239.jpg,9
2312,C:/Anaconda/image/train\9\9_7_1024_1008_61327239.jpg,9
2313,C:/Anaconda/image/train\9\9_7_1025_1009_61327239.jpg,9
2314,C:/Anaconda/image/train\9\9_7_20140722-00200001.jpg,9
2315,C:/Anaconda/image/train\9\9_7_20140722-00200002.jpg,9
2316,C:/Anaconda/image/train\9\9_7_20140722-00200010.jpg,9
2317,C:/Anaconda/image/train\9\9_7_20140722-00200019.jpg,9
2318,C:/Anaconda/image/train\9\9_83928000.jpg,9
2319,C:/Anaconda/image/train\9\9_83929921.jpg,9
2320,C:/Anaconda/image/train\9\9_83937562.jpg,9
2321,C:/Anaconda/image/train\9\9_83937578.jpg,9
2322,C:/Anaconda/image/train\9\9_83943015.jpg,9
2323,C:/Anaconda/image/train\9\9_83946218.jpg,9
2324,C:/Anaconda/image/train\9\9_83950578.jpg,9
2325,C:/Anaconda/image/train\9\9_83970562.jpg,9
2326,C:/Anaconda/image/train\9\9_83972734.jpg,9
2327,C:/Anaconda/image/train\9\9_83976515.jpg,9
2328,C:/Anaconda/image/train\9\9_83986359.jpg,9
2329,C:/Anaconda/image/train\9\9_83988234.jpg,9
2330,C:/Anaconda/image/train\9\9_83992328.jpg,9
2331,C:/Anaconda/image/train\9\9_83994156.jpg,9
2332,C:/Anaconda/image/train\9\9_83997875.jpg,9
2333,C:/Anaconda/image/train\9\9_83997937.jpg,9
2334,C:/Anaconda/image/train\9\9_84000203.jpg,9
2335,C:/Anaconda/image/train\9\9_84011953.jpg,9
2336,C:/Anaconda/image/train\9\9_84013921.jpg,9
2337,C:/Anaconda/image/train\9\9_84026203.jpg,9
2338,C:/Anaconda/image/train\9\9_84028140.jpg,9
2339,C:/Anaconda/image/train\9\9_84037593.jpg,9
2340,C:/Anaconda/image/train\9\9_84051375.jpg,9
2341,C:/Anaconda/image/train\9\9_84053375.jpg,9
2342,C:/Anaconda/image/train\9\9_84053390.jpg,9
2343,C:/Anaconda/image/train\9\9_84055156.jpg,9
2344,C:/Anaconda/image/train\9\9_84056906.jpg,9
2345,C:/Anaconda/image/train\9\9_84056921.jpg,9
2346,C:/Anaconda/image/train\9\9_84060703.jpg,9
2347,C:/Anaconda/image/train\9\9_84205734.jpg,9
2348,C:/Anaconda/image/train\9\9_84208796.jpg,9
2349,C:/Anaconda/image/train\9\9_84215750.jpg,9
2350,C:/Anaconda/image/train\9\9_84224546.jpg,9
2351,C:/Anaconda/image/train\9\9_84224562.jpg,9
2352,C:/Anaconda/image/train\9\9_84232187.jpg,9
2353,C:/Anaconda/image/train\9\9_84232953.jpg,9
2354,C:/Anaconda/image/train\9\9_84235234.jpg,9
2355,C:/Anaconda/image/train\9\9_84244687.jpg,9
2356,C:/Anaconda/image/train\9\9_84245484.jpg,9
2357,C:/Anaconda/image/train\9\9_84246343.jpg,9
2358,C:/Anaconda/image/train\9\9_84258703.jpg,9
2359,C:/Anaconda/image/train\9\9_84264125.jpg,9
2360,C:/Anaconda/image/train\9\9_8_1017_1001_61327239.jpg,9
2361,C:/Anaconda/image/train\9\9_8_1022_1006_61327239.jpg,9
2362,C:/Anaconda/image/train\9\9_8_1023_1007_61327239.jpg,9
2363,C:/Anaconda/image/train\9\9_8_1024_1008_61327239.jpg,9
2364,C:/Anaconda/image/train\9\9_8_20140722-00200001.jpg,9
2365,C:/Anaconda/image/train\9\9_8_20140722-00200002.jpg,9
2366,C:/Anaconda/image/train\9\9_8_20140722-00200013.jpg,9
2367,C:/Anaconda/image/train\9\9_8_20140722-00200019.jpg,9
2368,C:/Anaconda/image/train\9\9_8_20140722-00200020.jpg,9
2369,C:/Anaconda/image/train\9\9_9_1019_1003_61327239.jpg,9
2370,C:/Anaconda/image/train\9\9_9_1020_1004_61327239.jpg,9
2371,C:/Anaconda/image/train\9\9_9_1021_1005_61327239.jpg,9
2372,C:/Anaconda/image/train\9\9_9_1023_1007_61327239.jpg,9
2373,C:/Anaconda/image/train\9\9_9_20140722-00200001.jpg,9
2374,C:/Anaconda/image/train\9\9_9_20140722-00200002.jpg,9
2375,C:/Anaconda/image/train\A\A_10_1017_1001_61327239.jpg,A
2376,C:/Anaconda/image/train\A\A_10_1018_1002_61327239.jpg,A
2377,C:/Anaconda/image/train\A\A_10_1019_1003_61327239.jpg,A
2378,C:/Anaconda/image/train\A\A_10_1020_1004_61327239.jpg,A
2379,C:/Anaconda/image/train\A\A_10_1021_1005_61327239.jpg,A
2380,C:/Anaconda/image/train\A\A_10_1023_1007_61327239.jpg,A
2381,C:/Anaconda/image/train\A\A_10_1024_1008_61327239.jpg,A
2382,C:/Anaconda/image/train\A\A_10_1025_1009_61327239.jpg,A
2383,C:/Anaconda/image/train\A\A_10_20140722-00200001.jpg,A
2384,C:/Anaconda/image/train\A\A_10_20140722-00200002.jpg,A
2385,C:/Anaconda/image/train\A\A_11_1017_1001_61327239.jpg,A
2386,C:/Anaconda/image/train\A\A_11_1018_1002_61327239.jpg,A
2387,C:/Anaconda/image/train\A\A_11_1019_1003_61327239.jpg,A
2388,C:/Anaconda/image/train\A\A_11_1020_1004_61327239.jpg,A
2389,C:/Anaconda/image/train\A\A_11_1021_1005_61327239.jpg,A
2390,C:/Anaconda/image/train\A\A_11_1022_1006_61327239.jpg,A
2391,C:/Anaconda/image/train\A\A_11_1023_1007_61327239.jpg,A
2392,C:/Anaconda/image/train\A\A_11_1024_1008_61327239.jpg,A
2393,C:/Anaconda/image/train\A\A_11_1025_1009_61327239.jpg,A
2394,C:/Anaconda/image/train\A\A_11_20140722-00200001.jpg,A
2395,C:/Anaconda/image/train\A\A_11_20140722-00200002.jpg,A
2396,C:/Anaconda/image/train\A\A_12_1017_1001_61327239.jpg,A
2397,C:/Anaconda/image/train\A\A_12_1018_1002_61327239.jpg,A
2398,C:/Anaconda/image/train\A\A_12_1019_1003_61327239.jpg,A
2399,C:/Anaconda/image/train\A\A_12_1020_1004_61327239.jpg,A
2400,C:/Anaconda/image/train\A\A_12_1021_1005_61327239.jpg,A
2401,C:/Anaconda/image/train\A\A_12_1022_1006_61327239.jpg,A
2402,C:/Anaconda/image/train\A\A_12_1023_1007_61327239.jpg,A
2403,C:/Anaconda/image/train\A\A_12_1024_1008_61327239.jpg,A
2404,C:/Anaconda/image/train\A\A_12_1025_1009_61327239.jpg,A
2405,C:/Anaconda/image/train\A\A_12_20140722-00200001.jpg,A
2406,C:/Anaconda/image/train\A\A_12_20140722-00200002.jpg,A
2407,C:/Anaconda/image/train\A\A_2_1017_1001_61327239.jpg,A
2408,C:/Anaconda/image/train\A\A_2_1018_1002_61327239.jpg,A
2409,C:/Anaconda/image/train\A\A_2_1019_1003_61327239.jpg,A
2410,C:/Anaconda/image/train\A\A_2_1021_1005_61327239.jpg,A
2411,C:/Anaconda/image/train\A\A_2_1022_1006_61327239.jpg,A
2412,C:/Anaconda/image/train\A\A_2_1023_1007_61327239.jpg,A
2413,C:/Anaconda/image/train\A\A_2_1024_1008_61327239.jpg,A
2414,C:/Anaconda/image/train\A\A_2_20140722-00200001.jpg,A
2415,C:/Anaconda/image/train\A\A_2_20140722-00200002.jpg,A
2416,C:/Anaconda/image/train\A\A_2_20140722-00200003.jpg,A
2417,C:/Anaconda/image/train\A\A_2_20140722-00200004.jpg,A
2418,C:/Anaconda/image/train\A\A_2_20140722-00200005.jpg,A
2419,C:/Anaconda/image/train\A\A_2_20140722-00200006.jpg,A
2420,C:/Anaconda/image/train\A\A_2_20140722-00200008.jpg,A
2421,C:/Anaconda/image/train\A\A_2_20140722-00200010.jpg,A
2422,C:/Anaconda/image/train\A\A_2_20140722-00200011.jpg,A
2423,C:/Anaconda/image/train\A\A_2_20140722-00200012.jpg,A
2424,C:/Anaconda/image/train\A\A_2_20140722-00200015.jpg,A
2425,C:/Anaconda/image/train\A\A_2_20140722-00200017.jpg,A
2426,C:/Anaconda/image/train\A\A_2_20140722-00200018.jpg,A
2427,C:/Anaconda/image/train\A\A_2_20140722-00200019.jpg,A
2428,C:/Anaconda/image/train\A\A_2_20140722-00200020.jpg,A
2429,C:/Anaconda/image/train\A\A_3_1017_1001_61327239.jpg,A
2430,C:/Anaconda/image/train\A\A_3_1018_1002_61327239.jpg,A
2431,C:/Anaconda/image/train\A\A_3_1021_1005_61327239.jpg,A
2432,C:/Anaconda/image/train\A\A_3_1022_1006_61327239.jpg,A
2433,C:/Anaconda/image/train\A\A_3_1023_1007_61327239.jpg,A
2434,C:/Anaconda/image/train\A\A_3_1024_1008_61327239.jpg,A
2435,C:/Anaconda/image/train\A\A_3_1025_1009_61327239.jpg,A
2436,C:/Anaconda/image/train\A\A_3_20140722-00200001.jpg,A
2437,C:/Anaconda/image/train\A\A_3_20140722-00200002.jpg,A
2438,C:/Anaconda/image/train\A\A_3_20140722-00200004.jpg,A
2439,C:/Anaconda/image/train\A\A_3_20140722-00200005.jpg,A
2440,C:/Anaconda/image/train\A\A_3_20140722-00200006.jpg,A
2441,C:/Anaconda/image/train\A\A_3_20140722-00200008.jpg,A
2442,C:/Anaconda/image/train\A\A_3_20140722-00200010.jpg,A
2443,C:/Anaconda/image/train\A\A_3_20140722-00200015.jpg,A
2444,C:/Anaconda/image/train\A\A_3_20140722-00200017.jpg,A
2445,C:/Anaconda/image/train\A\A_3_20140722-00200018.jpg,A
2446,C:/Anaconda/image/train\A\A_3_20140722-00200019.jpg,A
2447,C:/Anaconda/image/train\A\A_3_20140722-00200020.jpg,A
2448,C:/Anaconda/image/train\A\A_4_1017_1001_61327239.jpg,A
2449,C:/Anaconda/image/train\A\A_4_1018_1002_61327239.jpg,A
2450,C:/Anaconda/image/train\A\A_4_1019_1003_61327239.jpg,A
2451,C:/Anaconda/image/train\A\A_4_1020_1004_61327239.jpg,A
2452,C:/Anaconda/image/train\A\A_4_1021_1005_61327239.jpg,A
2453,C:/Anaconda/image/train\A\A_4_1023_1007_61327239.jpg,A
2454,C:/Anaconda/image/train\A\A_4_1024_1008_61327239.jpg,A
2455,C:/Anaconda/image/train\A\A_4_1025_1009_61327239.jpg,A
2456,C:/Anaconda/image/train\A\A_4_20140722-00200001.jpg,A
2457,C:/Anaconda/image/train\A\A_4_20140722-00200002.jpg,A
2458,C:/Anaconda/image/train\A\A_4_20140722-00200004.jpg,A
2459,C:/Anaconda/image/train\A\A_4_20140722-00200005.jpg,A
2460,C:/Anaconda/image/train\A\A_4_20140722-00200006.jpg,A
2461,C:/Anaconda/image/train\A\A_4_20140722-00200010.jpg,A
2462,C:/Anaconda/image/train\A\A_4_20140722-00200015.jpg,A
2463,C:/Anaconda/image/train\A\A_4_20140722-00200018.jpg,A
2464,C:/Anaconda/image/train\A\A_4_20140722-00200019.jpg,A
2465,C:/Anaconda/image/train\A\A_4_20140722-00200020.jpg,A
2466,C:/Anaconda/image/train\A\A_5_1017_1001_61327239.jpg,A
2467,C:/Anaconda/image/train\A\A_5_1019_1003_61327239.jpg,A
2468,C:/Anaconda/image/train\A\A_5_1020_1004_61327239.jpg,A
2469,C:/Anaconda/image/train\A\A_5_1022_1006_61327239.jpg,A
2470,C:/Anaconda/image/train\A\A_5_1023_1007_61327239.jpg,A
2471,C:/Anaconda/image/train\A\A_5_1025_1009_61327239.jpg,A
2472,C:/Anaconda/image/train\A\A_5_20140722-00200002.jpg,A
2473,C:/Anaconda/image/train\A\A_5_20140722-00200004.jpg,A
2474,C:/Anaconda/image/train\A\A_5_20140722-00200005.jpg,A
2475,C:/Anaconda/image/train\A\A_5_20140722-00200006.jpg,A
2476,C:/Anaconda/image/train\A\A_5_20140722-00200010.jpg,A
2477,C:/Anaconda/image/train\A\A_5_20140722-00200011.jpg,A
2478,C:/Anaconda/image/train\A\A_5_20140722-00200012.jpg,A
2479,C:/Anaconda/image/train\A\A_5_20140722-00200017.jpg,A
2480,C:/Anaconda/image/train\A\A_5_20140722-00200020.jpg,A
2481,C:/Anaconda/image/train\A\A_6_1017_1001_61327239.jpg,A
2482,C:/Anaconda/image/train\A\A_6_1018_1002_61327239.jpg,A
2483,C:/Anaconda/image/train\A\A_6_1020_1004_61327239.jpg,A
2484,C:/Anaconda/image/train\A\A_6_1021_1005_61327239.jpg,A
2485,C:/Anaconda/image/train\A\A_6_1022_1006_61327239.jpg,A
2486,C:/Anaconda/image/train\A\A_6_1024_1008_61327239.jpg,A
2487,C:/Anaconda/image/train\A\A_6_1025_1009_61327239.jpg,A
2488,C:/Anaconda/image/train\A\A_6_20140722-00200001.jpg,A
2489,C:/Anaconda/image/train\A\A_6_20140722-00200002.jpg,A
2490,C:/Anaconda/image/train\A\A_6_20140722-00200004.jpg,A
2491,C:/Anaconda/image/train\A\A_6_20140722-00200010.jpg,A
2492,C:/Anaconda/image/train\A\A_6_20140722-00200019.jpg,A
2493,C:/Anaconda/image/train\A\A_6_20140722-00200020.jpg,A
2494,C:/Anaconda/image/train\A\A_7_1019_1003_61327239.jpg,A
2495,C:/Anaconda/image/train\A\A_7_1020_1004_61327239.jpg,A
2496,C:/Anaconda/image/train\A\A_7_1022_1006_61327239.jpg,A
2497,C:/Anaconda/image/train\A\A_7_1023_1007_61327239.jpg,A
2498,C:/Anaconda/image/train\A\A_7_1024_1008_61327239.jpg,A
2499,C:/Anaconda/image/train\A\A_7_1025_1009_61327239.jpg,A
2500,C:/Anaconda/image/train\A\A_7_20140722-00200001.jpg,A
2501,C:/Anaconda/image/train\A\A_7_20140722-00200002.jpg,A
2502,C:/Anaconda/image/train\A\A_7_20140722-00200005.jpg,A
2503,C:/Anaconda/image/train\A\A_8_1018_1002_61327239.jpg,A
2504,C:/Anaconda/image/train\A\A_8_1019_1003_61327239.jpg,A
2505,C:/Anaconda/image/train\A\A_8_1020_1004_61327239.jpg,A
2506,C:/Anaconda/image/train\A\A_8_1022_1006_61327239.jpg,A
2507,C:/Anaconda/image/train\A\A_8_1023_1007_61327239.jpg,A
2508,C:/Anaconda/image/train\A\A_8_1024_1008_61327239.jpg,A
2509,C:/Anaconda/image/train\A\A_8_1025_1009_61327239.jpg,A
2510,C:/Anaconda/image/train\A\A_8_20140722-00200001.jpg,A
2511,C:/Anaconda/image/train\A\A_8_20140722-00200002.jpg,A
2512,C:/Anaconda/image/train\A\A_8_20140722-00200013.jpg,A
2513,C:/Anaconda/image/train\A\A_8_20140722-00200019.jpg,A
2514,C:/Anaconda/image/train\A\A_8_20140722-00200020.jpg,A
2515,C:/Anaconda/image/train\A\A_9_1017_1001_61327239.jpg,A
2516,C:/Anaconda/image/train\A\A_9_1021_1005_61327239.jpg,A
2517,C:/Anaconda/image/train\A\A_9_1022_1006_61327239.jpg,A
2518,C:/Anaconda/image/train\A\A_9_1023_1007_61327239.jpg,A
2519,C:/Anaconda/image/train\A\A_9_1024_1008_61327239.jpg,A
2520,C:/Anaconda/image/train\A\A_9_1025_1009_61327239.jpg,A
2521,C:/Anaconda/image/train\A\A_9_20140722-00200001.jpg,A
2522,C:/Anaconda/image/train\A\A_9_20140722-00200002.jpg,A
2523,C:/Anaconda/image/train\A\A_9_20140722-00200019.jpg,A
2524,C:/Anaconda/image/train\A\A_9_20140722-00200020.jpg,A
2525,C:/Anaconda/image/train\B\B_10_1017_1001_61327239.jpg,B
2526,C:/Anaconda/image/train\B\B_10_1018_1002_61327239.jpg,B
2527,C:/Anaconda/image/train\B\B_10_1019_1003_61327239.jpg,B
2528,C:/Anaconda/image/train\B\B_10_1020_1004_61327239.jpg,B
2529,C:/Anaconda/image/train\B\B_10_1021_1005_61327239.jpg,B
2530,C:/Anaconda/image/train\B\B_10_1022_1006_61327239.jpg,B
2531,C:/Anaconda/image/train\B\B_10_1023_1007_61327239.jpg,B
2532,C:/Anaconda/image/train\B\B_10_1024_1008_61327239.jpg,B
2533,C:/Anaconda/image/train\B\B_10_1025_1009_61327239.jpg,B
2534,C:/Anaconda/image/train\B\B_10_20140722-00200001.jpg,B
2535,C:/Anaconda/image/train\B\B_10_20140722-00200002.jpg,B
2536,C:/Anaconda/image/train\B\B_11_1017_1001_61327239.jpg,B
2537,C:/Anaconda/image/train\B\B_11_1018_1002_61327239.jpg,B
2538,C:/Anaconda/image/train\B\B_11_1019_1003_61327239.jpg,B
2539,C:/Anaconda/image/train\B\B_11_1020_1004_61327239.jpg,B
2540,C:/Anaconda/image/train\B\B_11_1021_1005_61327239.jpg,B
2541,C:/Anaconda/image/train\B\B_11_1023_1007_61327239.jpg,B
2542,C:/Anaconda/image/train\B\B_11_1024_1008_61327239.jpg,B
2543,C:/Anaconda/image/train\B\B_11_1025_1009_61327239.jpg,B
2544,C:/Anaconda/image/train\B\B_11_20140722-00200001.jpg,B
2545,C:/Anaconda/image/train\B\B_11_20140722-00200002.jpg,B
2546,C:/Anaconda/image/train\B\B_12_1017_1001_61327239.jpg,B
2547,C:/Anaconda/image/train\B\B_12_1018_1002_61327239.jpg,B
2548,C:/Anaconda/image/train\B\B_12_1019_1003_61327239.jpg,B
2549,C:/Anaconda/image/train\B\B_12_1021_1005_61327239.jpg,B
2550,C:/Anaconda/image/train\B\B_12_1022_1006_61327239.jpg,B
2551,C:/Anaconda/image/train\B\B_12_1023_1007_61327239.jpg,B
2552,C:/Anaconda/image/train\B\B_12_1024_1008_61327239.jpg,B
2553,C:/Anaconda/image/train\B\B_12_1025_1009_61327239.jpg,B
2554,C:/Anaconda/image/train\B\B_12_20140722-00200001.jpg,B
2555,C:/Anaconda/image/train\B\B_12_20140722-00200002.jpg,B
2556,C:/Anaconda/image/train\B\B_2_1017_1001_61327239.jpg,B
2557,C:/Anaconda/image/train\B\B_2_1018_1002_61327239.jpg,B
2558,C:/Anaconda/image/train\B\B_2_1019_1003_61327239.jpg,B
2559,C:/Anaconda/image/train\B\B_2_1020_1004_61327239.jpg,B
2560,C:/Anaconda/image/train\B\B_2_1021_1005_61327239.jpg,B
2561,C:/Anaconda/image/train\B\B_2_1022_1006_61327239.jpg,B
2562,C:/Anaconda/image/train\B\B_2_1025_1009_61327239.jpg,B
2563,C:/Anaconda/image/train\B\B_2_20140722-00200001.jpg,B
2564,C:/Anaconda/image/train\B\B_2_20140722-00200002.jpg,B
2565,C:/Anaconda/image/train\B\B_2_20140722-00200003.jpg,B
2566,C:/Anaconda/image/train\B\B_2_20140722-00200004.jpg,B
2567,C:/Anaconda/image/train\B\B_2_20140722-00200005.jpg,B
2568,C:/Anaconda/image/train\B\B_2_20140722-00200010.jpg,B
2569,C:/Anaconda/image/train\B\B_2_20140722-00200011.jpg,B
2570,C:/Anaconda/image/train\B\B_2_20140722-00200012.jpg,B
2571,C:/Anaconda/image/train\B\B_2_20140722-00200015.jpg,B
2572,C:/Anaconda/image/train\B\B_2_20140722-00200017.jpg,B
2573,C:/Anaconda/image/train\B\B_2_20140722-00200018.jpg,B
2574,C:/Anaconda/image/train\B\B_2_20140722-00200019.jpg,B
2575,C:/Anaconda/image/train\B\B_2_20140722-00200020.jpg,B
2576,C:/Anaconda/image/train\B\B_3_1018_1002_61327239.jpg,B
2577,C:/Anaconda/image/train\B\B_3_1019_1003_61327239.jpg,B
2578,C:/Anaconda/image/train\B\B_3_1020_1004_61327239.jpg,B
2579,C:/Anaconda/image/train\B\B_3_1021_1005_61327239.jpg,B
2580,C:/Anaconda/image/train\B\B_3_1022_1006_61327239.jpg,B
2581,C:/Anaconda/image/train\B\B_3_1024_1008_61327239.jpg,B
2582,C:/Anaconda/image/train\B\B_3_20140722-00200001.jpg,B
2583,C:/Anaconda/image/train\B\B_3_20140722-00200002.jpg,B
2584,C:/Anaconda/image/train\B\B_3_20140722-00200004.jpg,B
2585,C:/Anaconda/image/train\B\B_3_20140722-00200005.jpg,B
2586,C:/Anaconda/image/train\B\B_3_20140722-00200006.jpg,B
2587,C:/Anaconda/image/train\B\B_3_20140722-00200008.jpg,B
2588,C:/Anaconda/image/train\B\B_3_20140722-00200010.jpg,B
2589,C:/Anaconda/image/train\B\B_3_20140722-00200011.jpg,B
2590,C:/Anaconda/image/train\B\B_3_20140722-00200015.jpg,B
2591,C:/Anaconda/image/train\B\B_3_20140722-00200018.jpg,B
2592,C:/Anaconda/image/train\B\B_3_20140722-00200019.jpg,B
2593,C:/Anaconda/image/train\B\B_3_20140722-00200020.jpg,B
2594,C:/Anaconda/image/train\B\B_4_1019_1003_61327239.jpg,B
2595,C:/Anaconda/image/train\B\B_4_1020_1004_61327239.jpg,B
2596,C:/Anaconda/image/train\B\B_4_1021_1005_61327239.jpg,B
2597,C:/Anaconda/image/train\B\B_4_1022_1006_61327239.jpg,B
2598,C:/Anaconda/image/train\B\B_4_1023_1007_61327239.jpg,B
2599,C:/Anaconda/image/train\B\B_4_1025_1009_61327239.jpg,B
2600,C:/Anaconda/image/train\B\B_4_20140722-00200001.jpg,B
2601,C:/Anaconda/image/train\B\B_4_20140722-00200002.jpg,B
2602,C:/Anaconda/image/train\B\B_4_20140722-00200004.jpg,B
2603,C:/Anaconda/image/train\B\B_4_20140722-00200005.jpg,B
2604,C:/Anaconda/image/train\B\B_4_20140722-00200010.jpg,B
2605,C:/Anaconda/image/train\B\B_4_20140722-00200015.jpg,B
2606,C:/Anaconda/image/train\B\B_4_20140722-00200018.jpg,B
2607,C:/Anaconda/image/train\B\B_4_20140722-00200019.jpg,B
2608,C:/Anaconda/image/train\B\B_4_20140722-00200020.jpg,B
2609,C:/Anaconda/image/train\B\B_5_1017_1001_61327239.jpg,B
2610,C:/Anaconda/image/train\B\B_5_1018_1002_61327239.jpg,B
2611,C:/Anaconda/image/train\B\B_5_1021_1005_61327239.jpg,B
2612,C:/Anaconda/image/train\B\B_5_1022_1006_61327239.jpg,B
2613,C:/Anaconda/image/train\B\B_5_1023_1007_61327239.jpg,B
2614,C:/Anaconda/image/train\B\B_5_1025_1009_61327239.jpg,B
2615,C:/Anaconda/image/train\B\B_5_20140722-00200005.jpg,B
2616,C:/Anaconda/image/train\B\B_5_20140722-00200006.jpg,B
2617,C:/Anaconda/image/train\B\B_5_20140722-00200011.jpg,B
2618,C:/Anaconda/image/train\B\B_5_20140722-00200015.jpg,B
2619,C:/Anaconda/image/train\B\B_5_20140722-00200017.jpg,B
2620,C:/Anaconda/image/train\B\B_5_20140722-00200019.jpg,B
2621,C:/Anaconda/image/train\B\B_5_20140722-00200020.jpg,B
2622,C:/Anaconda/image/train\B\B_6_1017_1001_61327239.jpg,B
2623,C:/Anaconda/image/train\B\B_6_1018_1002_61327239.jpg,B
2624,C:/Anaconda/image/train\B\B_6_1019_1003_61327239.jpg,B
2625,C:/Anaconda/image/train\B\B_6_1020_1004_61327239.jpg,B
2626,C:/Anaconda/image/train\B\B_6_1021_1005_61327239.jpg,B
2627,C:/Anaconda/image/train\B\B_6_1022_1006_61327239.jpg,B
2628,C:/Anaconda/image/train\B\B_6_20140722-00200002.jpg,B
2629,C:/Anaconda/image/train\B\B_6_20140722-00200004.jpg,B
2630,C:/Anaconda/image/train\B\B_6_20140722-00200005.jpg,B
2631,C:/Anaconda/image/train\B\B_6_20140722-00200010.jpg,B
2632,C:/Anaconda/image/train\B\B_6_20140722-00200019.jpg,B
2633,C:/Anaconda/image/train\B\B_6_20140722-00200020.jpg,B
2634,C:/Anaconda/image/train\B\B_7_1017_1001_61327239.jpg,B
2635,C:/Anaconda/image/train\B\B_7_1018_1002_61327239.jpg,B
2636,C:/Anaconda/image/train\B\B_7_1020_1004_61327239.jpg,B
2637,C:/Anaconda/image/train\B\B_7_1021_1005_61327239.jpg,B
2638,C:/Anaconda/image/train\B\B_7_1024_1008_61327239.jpg,B
2639,C:/Anaconda/image/train\B\B_7_20140722-00200002.jpg,B
2640,C:/Anaconda/image/train\B\B_7_20140722-00200005.jpg,B
2641,C:/Anaconda/image/train\B\B_7_20140722-00200010.jpg,B
2642,C:/Anaconda/image/train\B\B_7_20140722-00200019.jpg,B
2643,C:/Anaconda/image/train\B\B_7_20140722-00200020.jpg,B
2644,C:/Anaconda/image/train\B\B_8_1017_1001_61327239.jpg,B
2645,C:/Anaconda/image/train\B\B_8_1018_1002_61327239.jpg,B
2646,C:/Anaconda/image/train\B\B_8_1019_1003_61327239.jpg,B
2647,C:/Anaconda/image/train\B\B_8_1020_1004_61327239.jpg,B
2648,C:/Anaconda/image/train\B\B_8_1021_1005_61327239.jpg,B
2649,C:/Anaconda/image/train\B\B_8_1022_1006_61327239.jpg,B
2650,C:/Anaconda/image/train\B\B_8_20140722-00200001.jpg,B
2651,C:/Anaconda/image/train\B\B_8_20140722-00200002.jpg,B
2652,C:/Anaconda/image/train\B\B_8_20140722-00200013.jpg,B
2653,C:/Anaconda/image/train\B\B_8_20140722-00200019.jpg,B
2654,C:/Anaconda/image/train\B\B_8_20140722-00200020.jpg,B
2655,C:/Anaconda/image/train\B\B_9_1017_1001_61327239.jpg,B
2656,C:/Anaconda/image/train\B\B_9_1018_1002_61327239.jpg,B
2657,C:/Anaconda/image/train\B\B_9_1019_1003_61327239.jpg,B
2658,C:/Anaconda/image/train\B\B_9_1020_1004_61327239.jpg,B
2659,C:/Anaconda/image/train\B\B_9_1022_1006_61327239.jpg,B
2660,C:/Anaconda/image/train\B\B_9_1023_1007_61327239.jpg,B
2661,C:/Anaconda/image/train\B\B_9_1025_1009_61327239.jpg,B
2662,C:/Anaconda/image/train\B\B_9_20140722-00200001.jpg,B
2663,C:/Anaconda/image/train\B\B_9_20140722-00200002.jpg,B
2664,C:/Anaconda/image/train\B\B_9_20140722-00200019.jpg,B
2665,C:/Anaconda/image/train\B\B_9_20140722-00200020.jpg,B
2666,C:/Anaconda/image/train\C\C_10_1017_1001_61327239.jpg,C
